"Plot Title: 20599078 (Piti)"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 20599078, SEN S/N: 20599078)","Temp, °C (LGR S/N: 20599078, SEN S/N: 20599078)"
552,12/08/19 09:00:00 AM,111.119,28.357
553,12/08/19 10:00:00 AM,111.089,28.655
554,12/08/19 11:00:00 AM,110.900,29.053
555,12/08/19 12:00:00 PM,111.140,29.552
556,12/08/19 01:00:00 PM,111.059,29.552
557,12/08/19 02:00:00 PM,111.999,29.552
558,12/08/19 03:00:00 PM,112.976,29.452
559,12/08/19 04:00:00 PM,113.650,29.352
560,12/08/19 05:00:00 PM,113.886,29.152
561,12/08/19 06:00:00 PM,114.829,28.655
562,12/08/19 07:00:00 PM,113.057,28.555
563,12/08/19 08:00:00 PM,111.588,28.456
564,12/08/19 09:00:00 PM,110.328,28.258
565,12/08/19 10:00:00 PM,108.865,28.060
566,12/08/19 11:00:00 PM,107.963,27.961
567,12/09/19 12:00:00 AM,107.431,27.764
568,12/09/19 01:00:00 AM,108.286,27.665
569,12/09/19 02:00:00 AM,109.506,27.862
570,12/09/19 03:00:00 AM,111.365,28.159
571,12/09/19 04:00:00 AM,112.234,28.159
572,12/09/19 05:00:00 AM,114.013,28.159
573,12/09/19 06:00:00 AM,114.027,28.258
574,12/09/19 07:00:00 AM,113.043,28.159
575,12/09/19 08:00:00 AM,113.899,28.357
576,12/09/19 09:00:00 AM,112.602,28.555
577,12/09/19 10:00:00 AM,111.183,29.053
578,12/09/19 11:00:00 AM,111.025,29.752
579,12/09/19 12:00:00 PM,110.833,30.054
580,12/09/19 01:00:00 PM,110.857,30.154
581,12/09/19 02:00:00 PM,111.538,30.255
582,12/09/19 03:00:00 PM,112.667,29.853
583,12/09/19 04:00:00 PM,113.916,29.452
584,12/09/19 05:00:00 PM,113.566,29.252
585,12/09/19 06:00:00 PM,113.623,29.152
586,12/09/19 07:00:00 PM,113.266,29.053
587,12/09/19 08:00:00 PM,111.793,28.853
588,12/09/19 09:00:00 PM,110.250,28.655
589,12/09/19 10:00:00 PM,108.505,28.456
590,12/09/19 11:00:00 PM,107.012,28.258
591,12/10/19 12:00:00 AM,106.217,28.060
592,12/10/19 01:00:00 AM,106.302,27.862
593,12/10/19 02:00:00 AM,107.451,27.468
594,12/10/19 03:00:00 AM,109.472,27.764
595,12/10/19 04:00:00 AM,110.981,28.159
596,12/10/19 05:00:00 AM,112.945,28.258
597,12/10/19 06:00:00 AM,113.312,28.060
598,12/10/19 07:00:00 AM,113.636,28.357
599,12/10/19 08:00:00 AM,113.612,28.555
600,12/10/19 09:00:00 AM,113.303,28.655
601,12/10/19 10:00:00 AM,112.113,29.053
602,12/10/19 11:00:00 AM,111.733,29.452
603,12/10/19 12:00:00 PM,111.073,29.953
604,12/10/19 01:00:00 PM,110.938,30.154
605,12/10/19 02:00:00 PM,111.642,30.054
606,12/10/19 03:00:00 PM,111.996,30.054
607,12/10/19 04:00:00 PM,113.286,29.652
608,12/10/19 05:00:00 PM,114.179,29.152
609,12/10/19 06:00:00 PM,114.128,28.853
610,12/10/19 07:00:00 PM,113.949,28.655
611,12/10/19 08:00:00 PM,113.006,28.555
612,12/10/19 09:00:00 PM,111.345,28.456
613,12/10/19 10:00:00 PM,108.842,28.258
614,12/10/19 11:00:00 PM,107.026,28.060
615,12/11/19 12:00:00 AM,106.039,27.862
616,12/11/19 01:00:00 AM,105.692,27.764
617,12/11/19 02:00:00 AM,106.181,27.567
618,12/11/19 03:00:00 AM,108.010,27.272
619,12/11/19 04:00:00 AM,109.951,27.567
620,12/11/19 05:00:00 AM,111.857,28.357
621,12/11/19 06:00:00 AM,113.363,28.357
622,12/11/19 07:00:00 AM,114.067,28.258
623,12/11/19 08:00:00 AM,114.310,28.258
624,12/11/19 09:00:00 AM,113.612,28.555
625,12/11/19 10:00:00 AM,112.865,28.853
626,12/11/19 11:00:00 AM,112.086,29.152
627,12/11/19 12:00:00 PM,111.389,29.752
628,12/11/19 01:00:00 PM,111.440,29.752
629,12/11/19 02:00:00 PM,110.954,29.752
630,12/11/19 03:00:00 PM,111.568,29.953
631,12/11/19 04:00:00 PM,112.029,29.552
632,12/11/19 05:00:00 PM,113.657,28.953
633,12/11/19 06:00:00 PM,113.417,28.754
634,12/11/19 07:00:00 PM,113.653,28.555
635,12/11/19 08:00:00 PM,113.558,28.456
636,12/11/19 09:00:00 PM,112.191,28.357
637,12/11/19 10:00:00 PM,110.823,28.258
638,12/11/19 11:00:00 PM,108.333,28.159
639,12/12/19 12:00:00 AM,106.760,27.961
640,12/12/19 01:00:00 AM,105.591,27.764
641,12/12/19 02:00:00 AM,105.894,27.764
642,12/12/19 03:00:00 AM,106.821,27.665
643,12/12/19 04:00:00 AM,109.148,28.060
644,12/12/19 05:00:00 AM,112.066,28.258
645,12/12/19 06:00:00 AM,112.635,28.357
646,12/12/19 07:00:00 AM,114.317,28.456
647,12/12/19 08:00:00 AM,115.058,28.555
648,12/12/19 09:00:00 AM,115.203,28.655
649,12/12/19 10:00:00 AM,116.338,28.754
650,12/12/19 11:00:00 AM,114.158,28.853
651,12/12/19 12:00:00 PM,113.208,28.853
652,12/12/19 01:00:00 PM,112.127,28.853
653,12/12/19 02:00:00 PM,112.481,29.152
654,12/12/19 03:00:00 PM,111.968,28.953
655,12/12/19 04:00:00 PM,112.497,29.053
656,12/12/19 05:00:00 PM,113.067,28.853
657,12/12/19 06:00:00 PM,114.293,28.655
658,12/12/19 07:00:00 PM,114.633,28.555
659,12/12/19 08:00:00 PM,113.956,28.555
660,12/12/19 09:00:00 PM,113.208,28.555
661,12/12/19 10:00:00 PM,112.184,28.456
662,12/12/19 11:00:00 PM,109.832,28.258
663,12/13/19 12:00:00 AM,107.568,27.961
664,12/13/19 01:00:00 AM,105.335,27.665
665,12/13/19 02:00:00 AM,104.652,27.468
666,12/13/19 03:00:00 AM,105.474,27.272
667,12/13/19 04:00:00 AM,107.212,27.272
668,12/13/19 05:00:00 AM,109.314,27.862
669,12/13/19 06:00:00 AM,112.265,28.159
670,12/13/19 07:00:00 AM,113.875,28.258
671,12/13/19 08:00:00 AM,115.166,28.456
672,12/13/19 09:00:00 AM,115.866,28.555
673,12/13/19 10:00:00 AM,115.691,28.754
674,12/13/19 11:00:00 AM,114.590,28.754
675,12/13/19 12:00:00 PM,113.549,29.053
676,12/13/19 01:00:00 PM,112.919,29.252
677,12/13/19 02:00:00 PM,112.413,29.252
678,12/13/19 03:00:00 PM,113.030,29.252
679,12/13/19 04:00:00 PM,113.222,29.252
680,12/13/19 05:00:00 PM,113.653,28.853
681,12/13/19 06:00:00 PM,113.946,28.555
682,12/13/19 07:00:00 PM,114.300,28.555
683,12/13/19 08:00:00 PM,113.761,28.456
684,12/13/19 09:00:00 PM,113.403,28.357
685,12/13/19 10:00:00 PM,112.140,28.357
686,12/13/19 11:00:00 PM,110.553,28.060
687,12/14/19 12:00:00 AM,108.192,27.862
688,12/14/19 01:00:00 AM,106.151,27.567
689,12/14/19 02:00:00 AM,105.036,27.173
690,12/14/19 03:00:00 AM,104.373,26.977
691,12/14/19 04:00:00 AM,105.310,26.879
692,12/14/19 05:00:00 AM,107.287,26.781
693,12/14/19 06:00:00 AM,109.634,27.764
694,12/14/19 07:00:00 AM,113.053,28.159
695,12/14/19 08:00:00 AM,114.020,28.357
696,12/14/19 09:00:00 AM,115.401,28.555
697,12/14/19 10:00:00 AM,114.933,28.754
698,12/14/19 11:00:00 AM,115.452,28.853
699,12/14/19 12:00:00 PM,114.266,29.053
700,12/14/19 01:00:00 PM,113.390,29.152
701,12/14/19 02:00:00 PM,112.413,29.252
702,12/14/19 03:00:00 PM,112.063,29.352
703,12/14/19 04:00:00 PM,112.481,29.152
704,12/14/19 05:00:00 PM,112.187,28.853
705,12/14/19 06:00:00 PM,113.548,28.456
706,12/14/19 07:00:00 PM,114.354,28.357
707,12/14/19 08:00:00 PM,114.515,28.357
708,12/14/19 09:00:00 PM,114.596,28.357
709,12/14/19 10:00:00 PM,113.454,28.357
710,12/14/19 11:00:00 PM,111.776,28.060
711,12/15/19 12:00:00 AM,109.661,27.961
712,12/15/19 01:00:00 AM,107.259,27.764
713,12/15/19 02:00:00 AM,105.248,27.468
714,12/15/19 03:00:00 AM,104.211,27.272
715,12/15/19 04:00:00 AM,104.177,27.173
716,12/15/19 05:00:00 AM,105.865,27.173
717,12/15/19 06:00:00 AM,107.805,26.879
718,12/15/19 07:00:00 AM,110.270,28.060
719,12/15/19 08:00:00 AM,112.703,28.258
720,12/15/19 09:00:00 AM,114.323,28.357
721,12/15/19 10:00:00 AM,116.365,28.655
722,12/15/19 11:00:00 AM,115.513,28.853
723,12/15/19 12:00:00 PM,114.566,28.953
724,12/15/19 01:00:00 PM,113.751,29.053
725,12/15/19 02:00:00 PM,113.350,29.152
726,12/15/19 03:00:00 PM,112.484,29.252
727,12/15/19 04:00:00 PM,111.867,28.953
728,12/15/19 05:00:00 PM,111.874,28.853
729,12/15/19 06:00:00 PM,111.989,28.655
730,12/15/19 07:00:00 PM,113.158,28.555
731,12/15/19 08:00:00 PM,113.946,28.555
732,12/15/19 09:00:00 PM,114.226,28.456
733,12/15/19 10:00:00 PM,113.943,28.456
734,12/15/19 11:00:00 PM,112.736,28.357
735,12/16/19 12:00:00 AM,111.352,28.060
736,12/16/19 01:00:00 AM,109.270,27.764
737,12/16/19 02:00:00 AM,106.976,27.468
738,12/16/19 03:00:00 AM,105.252,26.977
739,12/16/19 04:00:00 AM,104.279,26.585
740,12/16/19 05:00:00 AM,104.631,26.195
741,12/16/19 06:00:00 AM,106.079,26.292
742,12/16/19 07:00:00 AM,107.854,25.610
743,12/16/19 08:00:00 AM,111.156,27.665
744,12/16/19 09:00:00 AM,113.141,28.060
745,12/16/19 10:00:00 AM,115.115,28.456
746,12/16/19 11:00:00 AM,115.442,28.555
747,12/16/19 12:00:00 PM,115.243,28.655
748,12/16/19 01:00:00 PM,114.883,28.754
749,12/16/19 02:00:00 PM,113.724,28.853
750,12/16/19 03:00:00 PM,112.784,28.853
751,12/16/19 04:00:00 PM,112.659,28.754
752,12/16/19 05:00:00 PM,112.268,28.555
753,12/16/19 06:00:00 PM,112.747,28.357
754,12/16/19 07:00:00 PM,112.922,28.159
755,12/16/19 08:00:00 PM,113.363,28.060
756,12/16/19 09:00:00 PM,113.882,28.159
757,12/16/19 10:00:00 PM,114.175,28.159
758,12/16/19 11:00:00 PM,113.996,27.961
759,12/17/19 12:00:00 AM,112.847,27.764
760,12/17/19 01:00:00 AM,111.197,27.665
761,12/17/19 02:00:00 AM,109.533,27.468
762,12/17/19 03:00:00 AM,107.462,27.173
763,12/17/19 04:00:00 AM,105.923,26.781
764,12/17/19 05:00:00 AM,105.088,26.292
765,12/17/19 06:00:00 AM,105.766,26.000
766,12/17/19 07:00:00 AM,107.090,25.708
767,12/17/19 08:00:00 AM,109.116,26.488
768,12/17/19 09:00:00 AM,111.756,27.764
769,12/17/19 10:00:00 AM,113.633,28.258
770,12/17/19 11:00:00 AM,114.687,28.357
771,12/17/19 12:00:00 PM,115.513,28.555
772,12/17/19 01:00:00 PM,114.660,28.754
773,12/17/19 02:00:00 PM,114.839,28.655
774,12/17/19 03:00:00 PM,113.717,28.655
775,12/17/19 04:00:00 PM,113.158,28.555
776,12/17/19 05:00:00 PM,112.433,28.357
777,12/17/19 06:00:00 PM,111.530,28.258
778,12/17/19 07:00:00 PM,111.045,27.961
779,12/17/19 08:00:00 PM,112.194,28.159
780,12/17/19 09:00:00 PM,113.232,28.060
781,12/17/19 10:00:00 PM,113.666,28.060
782,12/17/19 11:00:00 PM,113.471,27.961
783,12/18/19 12:00:00 AM,113.114,27.862
784,12/18/19 01:00:00 AM,112.659,27.862
785,12/18/19 02:00:00 AM,111.268,27.665
786,12/18/19 03:00:00 AM,110.005,27.370
787,12/18/19 04:00:00 AM,107.603,27.173
788,12/18/19 05:00:00 AM,106.539,26.781
789,12/18/19 06:00:00 AM,106.183,26.390
790,12/18/19 07:00:00 AM,106.621,26.195
791,12/18/19 08:00:00 AM,107.934,26.195
792,12/18/19 09:00:00 AM,109.941,27.272
793,12/18/19 10:00:00 AM,112.773,27.961
794,12/18/19 11:00:00 AM,114.471,28.258
795,12/18/19 12:00:00 PM,115.230,28.555
796,12/18/19 01:00:00 PM,115.769,28.655
797,12/18/19 02:00:00 PM,114.411,28.853
798,12/18/19 03:00:00 PM,114.266,28.754
799,12/18/19 04:00:00 PM,112.450,28.555
800,12/18/19 05:00:00 PM,112.127,28.555
801,12/18/19 06:00:00 PM,111.743,28.258
802,12/18/19 07:00:00 PM,111.473,28.060
803,12/18/19 08:00:00 PM,111.746,28.060
804,12/18/19 09:00:00 PM,112.079,28.060
805,12/18/19 10:00:00 PM,112.369,27.961
806,12/18/19 11:00:00 PM,113.080,28.060
807,12/19/19 12:00:00 AM,115.273,28.060
808,12/19/19 01:00:00 AM,113.161,28.060
809,12/19/19 02:00:00 AM,112.470,27.961
810,12/19/19 03:00:00 AM,111.672,27.961
811,12/19/19 04:00:00 AM,110.860,27.862
812,12/19/19 05:00:00 AM,109.088,27.764
813,12/19/19 06:00:00 AM,107.977,27.468
814,12/19/19 07:00:00 AM,107.711,27.370
815,12/19/19 08:00:00 AM,108.290,27.468
816,12/19/19 09:00:00 AM,109.650,27.961
817,12/19/19 10:00:00 AM,111.267,28.258
818,12/19/19 11:00:00 AM,113.740,28.456
819,12/19/19 12:00:00 PM,115.108,28.555
820,12/19/19 01:00:00 PM,114.455,28.655
821,12/19/19 02:00:00 PM,114.829,28.655
822,12/19/19 03:00:00 PM,115.203,28.655
823,12/19/19 04:00:00 PM,113.673,28.555
824,12/19/19 05:00:00 PM,112.992,28.456
825,12/19/19 06:00:00 PM,111.995,28.258
826,12/19/19 07:00:00 PM,111.867,28.060
827,12/19/19 08:00:00 PM,110.917,28.060
828,12/19/19 09:00:00 PM,110.435,27.862
829,12/19/19 10:00:00 PM,110.860,27.862
830,12/19/19 11:00:00 PM,111.456,27.862
831,12/20/19 12:00:00 AM,112.116,27.961
832,12/20/19 01:00:00 AM,112.955,27.961
833,12/20/19 02:00:00 AM,113.161,28.060
834,12/20/19 03:00:00 AM,113.009,28.060
835,12/20/19 04:00:00 AM,112.083,27.862
836,12/20/19 05:00:00 AM,110.779,27.862
837,12/20/19 06:00:00 AM,109.930,27.567
838,12/20/19 07:00:00 AM,108.883,27.370
839,12/20/19 08:00:00 AM,108.378,27.370
840,12/20/19 09:00:00 AM,109.250,27.764
841,12/20/19 10:00:00 AM,110.446,27.862
842,12/20/19 11:00:00 AM,112.255,28.456
843,12/20/19 12:00:00 PM,113.707,28.655
844,12/20/19 01:00:00 PM,113.121,28.655
845,12/20/19 02:00:00 PM,114.371,28.555
846,12/20/19 03:00:00 PM,115.846,28.555
847,12/20/19 04:00:00 PM,113.973,28.456
848,12/20/19 05:00:00 PM,112.854,28.258
849,12/20/19 06:00:00 PM,112.221,28.060
850,12/20/19 07:00:00 PM,111.675,28.060
851,12/20/19 08:00:00 PM,110.254,27.862
852,12/20/19 09:00:00 PM,109.671,27.665
853,12/20/19 10:00:00 PM,109.277,27.665
854,12/20/19 11:00:00 PM,109.728,27.567
855,12/21/19 12:00:00 AM,110.574,27.764
856,12/21/19 01:00:00 AM,111.335,27.862
857,12/21/19 02:00:00 AM,112.511,27.961
858,12/21/19 03:00:00 AM,112.396,27.862
859,12/21/19 04:00:00 AM,112.996,27.961
860,12/21/19 05:00:00 AM,112.069,27.764
861,12/21/19 06:00:00 AM,111.214,27.567
862,12/21/19 07:00:00 AM,110.176,27.370
863,12/21/19 08:00:00 AM,109.479,27.370
864,12/21/19 09:00:00 AM,109.260,27.468
865,12/21/19 10:00:00 AM,109.664,27.764
866,12/21/19 11:00:00 AM,110.563,28.060
867,12/21/19 12:00:00 PM,112.039,28.357
868,12/21/19 01:00:00 PM,112.976,28.258
869,12/21/19 02:00:00 PM,113.916,28.258
870,12/21/19 03:00:00 PM,114.791,28.159
871,12/21/19 04:00:00 PM,114.121,28.060
872,12/21/19 05:00:00 PM,114.400,27.961
873,12/21/19 06:00:00 PM,113.296,27.862
874,12/21/19 07:00:00 PM,111.386,27.567
875,12/21/19 08:00:00 PM,110.284,27.272
876,12/21/19 09:00:00 PM,108.860,26.977
877,12/21/19 10:00:00 PM,107.449,26.781
878,12/21/19 11:00:00 PM,106.961,26.390
879,12/22/19 12:00:00 AM,107.769,26.097
880,12/22/19 01:00:00 AM,109.554,26.292
881,12/22/19 02:00:00 AM,111.187,26.781
882,12/22/19 03:00:00 AM,112.022,27.272
883,12/22/19 04:00:00 AM,112.827,27.468
884,12/22/19 05:00:00 AM,113.430,27.665
885,12/22/19 06:00:00 AM,113.578,27.567
886,12/22/19 07:00:00 AM,111.854,27.370
887,12/22/19 08:00:00 AM,111.022,27.567
888,12/22/19 09:00:00 AM,110.284,27.567
889,12/22/19 10:00:00 AM,110.152,27.862
890,12/22/19 11:00:00 AM,110.685,28.357
891,12/22/19 12:00:00 PM,111.439,28.555
892,12/22/19 01:00:00 PM,112.231,28.655
893,12/22/19 02:00:00 PM,113.097,28.555
894,12/22/19 03:00:00 PM,114.344,28.655
895,12/22/19 04:00:00 PM,114.903,28.456
896,12/22/19 05:00:00 PM,114.391,28.258
897,12/22/19 06:00:00 PM,113.568,28.159
898,12/22/19 07:00:00 PM,112.170,28.060
899,12/22/19 08:00:00 PM,110.089,27.764
900,12/22/19 09:00:00 PM,108.105,27.370
901,12/22/19 10:00:00 PM,106.791,27.075
902,12/22/19 11:00:00 PM,106.054,26.781
903,12/23/19 12:00:00 AM,106.038,26.585
904,12/23/19 01:00:00 AM,106.738,26.390
905,12/23/19 02:00:00 AM,108.740,25.805
906,12/23/19 03:00:00 AM,110.675,26.879
907,12/23/19 04:00:00 AM,112.794,27.075
908,12/23/19 05:00:00 AM,113.575,27.468
909,12/23/19 06:00:00 AM,113.568,27.567
910,12/23/19 07:00:00 AM,113.289,27.665
911,12/23/19 08:00:00 AM,112.922,27.862
912,12/23/19 09:00:00 AM,112.268,27.961
913,12/23/19 10:00:00 AM,111.358,27.961
914,12/23/19 11:00:00 AM,111.015,28.555
915,12/23/19 12:00:00 PM,110.883,28.853
916,12/23/19 01:00:00 PM,111.426,29.053
917,12/23/19 02:00:00 PM,112.474,28.953
918,12/23/19 03:00:00 PM,113.488,28.754
919,12/23/19 04:00:00 PM,113.447,28.754
920,12/23/19 05:00:00 PM,114.273,28.655
921,12/23/19 06:00:00 PM,113.757,28.357
922,12/23/19 07:00:00 PM,112.484,28.060
923,12/23/19 08:00:00 PM,110.914,27.961
924,12/23/19 09:00:00 PM,108.792,27.665
925,12/23/19 10:00:00 PM,106.946,27.468
926,12/23/19 11:00:00 PM,105.494,27.272
927,12/24/19 12:00:00 AM,104.902,27.075
928,12/24/19 01:00:00 AM,105.582,26.879
929,12/24/19 02:00:00 AM,106.667,26.683
930,12/24/19 03:00:00 AM,108.449,26.781
931,12/24/19 04:00:00 AM,111.143,27.272
932,12/24/19 05:00:00 AM,113.161,27.764
933,12/24/19 06:00:00 AM,114.131,27.764
934,12/24/19 07:00:00 AM,114.660,27.862
935,12/24/19 08:00:00 AM,113.841,27.862
936,12/24/19 09:00:00 AM,112.858,28.060
937,12/24/19 10:00:00 AM,112.079,28.060
938,12/24/19 11:00:00 AM,111.712,28.555
939,12/24/19 12:00:00 PM,110.981,28.754
940,12/24/19 01:00:00 PM,111.086,28.853
941,12/24/19 02:00:00 PM,111.675,28.655
942,12/24/19 03:00:00 PM,111.743,28.555
943,12/24/19 04:00:00 PM,112.750,28.456
944,12/24/19 05:00:00 PM,113.895,28.258
945,12/24/19 06:00:00 PM,113.993,28.159
946,12/24/19 07:00:00 PM,113.612,27.961
947,12/24/19 08:00:00 PM,111.756,27.764
948,12/24/19 09:00:00 PM,109.964,27.665
949,12/24/19 10:00:00 PM,107.468,27.370
950,12/24/19 11:00:00 PM,105.700,27.075
951,12/25/19 12:00:00 AM,104.420,26.879
952,12/25/19 01:00:00 AM,103.956,26.585
953,12/25/19 02:00:00 AM,104.741,26.488
954,12/25/19 03:00:00 AM,106.355,26.390
955,12/25/19 04:00:00 AM,108.554,26.292
956,12/25/19 05:00:00 AM,111.443,27.173
957,12/25/19 06:00:00 AM,113.720,27.567
958,12/25/19 07:00:00 AM,114.161,27.764
959,12/25/19 08:00:00 AM,115.222,27.764
960,12/25/19 09:00:00 AM,113.818,27.764
961,12/25/19 10:00:00 AM,112.703,27.961
962,12/25/19 11:00:00 AM,112.511,28.258
963,12/25/19 12:00:00 PM,111.234,28.754
964,12/25/19 01:00:00 PM,110.951,29.053
965,12/25/19 02:00:00 PM,111.200,28.953
966,12/25/19 03:00:00 PM,111.514,28.953
967,12/25/19 04:00:00 PM,112.467,28.754
968,12/25/19 05:00:00 PM,113.282,28.357
969,12/25/19 06:00:00 PM,113.454,28.060
970,12/25/19 07:00:00 PM,113.676,27.764
971,12/25/19 08:00:00 PM,112.814,27.665
972,12/25/19 09:00:00 PM,111.284,27.567
973,12/25/19 10:00:00 PM,109.223,27.272
974,12/25/19 11:00:00 PM,106.828,26.977
975,12/26/19 12:00:00 AM,105.368,26.488
976,12/26/19 01:00:00 AM,104.095,26.195
977,12/26/19 02:00:00 AM,104.048,26.000
978,12/26/19 03:00:00 AM,104.783,25.902
979,12/26/19 04:00:00 AM,106.594,26.000
980,12/26/19 05:00:00 AM,109.380,25.610
981,12/26/19 06:00:00 AM,111.254,26.977
982,12/26/19 07:00:00 AM,113.396,27.272
983,12/26/19 08:00:00 AM,114.626,27.764
984,12/26/19 09:00:00 AM,115.013,27.862
985,12/26/19 10:00:00 AM,113.804,27.961
986,12/26/19 11:00:00 AM,114.252,28.060
987,12/26/19 12:00:00 PM,112.915,28.258
988,12/26/19 01:00:00 PM,111.732,28.555
989,12/26/19 02:00:00 PM,111.072,28.754
990,12/26/19 03:00:00 PM,110.974,28.853
991,12/26/19 04:00:00 PM,112.005,28.555
992,12/26/19 05:00:00 PM,113.232,28.060
993,12/26/19 06:00:00 PM,113.107,27.961
994,12/26/19 07:00:00 PM,114.178,27.961
995,12/26/19 08:00:00 PM,113.070,27.764
996,12/26/19 09:00:00 PM,113.198,27.665
997,12/26/19 10:00:00 PM,111.156,27.665
998,12/26/19 11:00:00 PM,108.832,27.370
999,12/27/19 12:00:00 AM,106.498,27.075
1000,12/27/19 01:00:00 AM,104.703,26.879
1001,12/27/19 02:00:00 AM,104.158,26.585
1002,12/27/19 03:00:00 AM,103.936,26.292
1003,12/27/19 04:00:00 AM,104.997,26.292
1004,12/27/19 05:00:00 AM,107.288,25.902
1005,12/27/19 06:00:00 AM,109.873,27.075
1006,12/27/19 07:00:00 AM,112.736,27.468
1007,12/27/19 08:00:00 AM,113.679,27.567
1008,12/27/19 09:00:00 AM,114.155,27.862
1009,12/27/19 10:00:00 AM,114.384,28.060
1010,12/27/19 11:00:00 AM,114.586,28.060
1011,12/27/19 12:00:00 PM,113.710,28.456
1012,12/27/19 01:00:00 PM,112.969,28.357
1013,12/27/19 02:00:00 PM,112.177,28.555
1014,12/27/19 03:00:00 PM,111.220,28.357
1015,12/27/19 04:00:00 PM,111.685,28.357
1016,12/27/19 05:00:00 PM,111.965,28.258
1017,12/27/19 06:00:00 PM,112.373,28.060
1018,12/27/19 07:00:00 PM,113.346,27.862
1019,12/27/19 08:00:00 PM,114.013,27.862
1020,12/27/19 09:00:00 PM,113.033,27.862
1021,12/27/19 10:00:00 PM,111.948,27.764
1022,12/27/19 11:00:00 PM,110.513,27.468
1023,12/28/19 12:00:00 AM,107.684,27.173
1024,12/28/19 01:00:00 AM,105.778,26.683
1025,12/28/19 02:00:00 AM,104.425,26.390
1026,12/28/19 03:00:00 AM,103.930,26.097
1027,12/28/19 04:00:00 AM,104.260,26.000
1028,12/28/19 05:00:00 AM,106.126,26.195
1029,12/28/19 06:00:00 AM,108.453,26.292
1030,12/28/19 07:00:00 AM,110.827,26.879
1031,12/28/19 08:00:00 AM,112.302,27.468
1032,12/28/19 09:00:00 AM,114.074,27.862
1033,12/28/19 10:00:00 AM,114.990,28.060
1034,12/28/19 11:00:00 AM,114.438,28.159
1035,12/28/19 12:00:00 PM,114.323,28.357
1036,12/28/19 01:00:00 PM,112.834,28.555
1037,12/28/19 02:00:00 PM,112.012,28.456
1038,12/28/19 03:00:00 PM,111.689,28.456
1039,12/28/19 04:00:00 PM,110.722,28.555
1040,12/28/19 05:00:00 PM,111.247,28.258
1041,12/28/19 06:00:00 PM,112.319,27.961
1042,12/28/19 07:00:00 PM,112.362,27.764
1043,12/28/19 08:00:00 PM,113.471,27.665
1044,12/28/19 09:00:00 PM,112.878,27.468
1045,12/28/19 10:00:00 PM,113.137,27.370
1046,12/28/19 11:00:00 PM,111.386,27.272
1047,12/29/19 12:00:00 AM,109.163,26.977
1048,12/29/19 01:00:00 AM,107.263,26.683
1049,12/29/19 02:00:00 AM,105.897,26.292
1050,12/29/19 03:00:00 AM,105.045,25.902
1051,12/29/19 04:00:00 AM,104.480,25.610
1052,12/29/19 05:00:00 AM,105.262,25.416
1053,12/29/19 06:00:00 AM,106.852,25.222
1054,12/29/19 07:00:00 AM,109.379,25.902
1055,12/29/19 08:00:00 AM,111.952,26.977
1056,12/29/19 09:00:00 AM,113.572,27.370
1057,12/29/19 10:00:00 AM,113.908,27.468
1058,12/29/19 11:00:00 AM,114.522,27.961
1059,12/29/19 12:00:00 PM,114.107,27.961
1060,12/29/19 01:00:00 PM,112.726,28.060
1061,12/29/19 02:00:00 PM,112.063,28.159
1062,12/29/19 03:00:00 PM,111.860,28.159
1063,12/29/19 04:00:00 PM,111.527,28.159
1064,12/29/19 05:00:00 PM,111.338,27.961
1065,12/29/19 06:00:00 PM,111.621,27.665
1066,12/29/19 07:00:00 PM,112.679,27.567
1067,12/29/19 08:00:00 PM,113.279,27.370
1068,12/29/19 09:00:00 PM,113.161,27.468
1069,12/29/19 10:00:00 PM,114.673,27.370
1070,12/29/19 11:00:00 PM,113.029,27.468
1071,12/30/19 12:00:00 AM,111.733,27.370
1072,12/30/19 01:00:00 AM,109.890,27.272
1073,12/30/19 02:00:00 AM,108.209,27.173
1074,12/30/19 03:00:00 AM,107.091,26.977
1075,12/30/19 04:00:00 AM,106.792,26.781
1076,12/30/19 05:00:00 AM,106.607,26.683
1077,12/30/19 06:00:00 AM,107.486,26.683
1078,12/30/19 07:00:00 AM,109.718,26.977
1079,12/30/19 08:00:00 AM,112.558,27.272
1080,12/30/19 09:00:00 AM,113.494,27.468
1081,12/30/19 10:00:00 AM,114.734,27.665
1082,12/30/19 11:00:00 AM,115.660,27.862
1083,12/30/19 12:00:00 PM,115.933,27.862
1084,12/30/19 01:00:00 PM,114.114,27.862
1085,12/30/19 02:00:00 PM,113.804,27.961
1086,12/30/19 03:00:00 PM,112.686,27.764
1087,12/30/19 04:00:00 PM,113.467,27.862
1088,12/30/19 05:00:00 PM,112.470,27.665
1089,12/30/19 06:00:00 PM,112.669,27.567
1090,12/30/19 07:00:00 PM,112.740,27.567
1091,12/30/19 08:00:00 PM,113.316,27.567
1092,12/30/19 09:00:00 PM,113.585,27.468
1093,12/30/19 10:00:00 PM,116.418,27.567
1094,12/30/19 11:00:00 PM,114.441,27.665
1095,12/31/19 12:00:00 AM,112.942,27.567
1096,12/31/19 01:00:00 AM,114.447,27.567
1097,12/31/19 02:00:00 AM,110.958,27.468
1098,12/31/19 03:00:00 AM,111.069,27.468
1099,12/31/19 04:00:00 AM,109.839,27.567
1100,12/31/19 05:00:00 AM,109.132,27.272
1101,12/31/19 06:00:00 AM,109.358,27.370
1102,12/31/19 07:00:00 AM,110.749,27.272
